Timestamp: Y2023m11d29_h14m25s09
10,0.021223,0.000450,0.371050,0.373570,0.526529
20,0.021223,0.000450,0.371050,0.373570,0.526529
30,0.021223,0.000450,0.371050,0.373570,0.526529
40,0.021223,0.000450,0.371050,0.373570,0.526529
50,0.021223,0.000450,0.371050,0.373570,0.526529
60,0.021223,0.000450,0.371050,0.373570,0.526529
70,0.021223,0.000450,0.371050,0.373570,0.526529
80,0.021223,0.000450,0.371050,0.373570,0.526529
90,0.021223,0.000450,0.371050,0.373570,0.526529
100,0.021223,0.000450,0.371048,0.373572,0.526529
110,0.021223,0.000450,0.371044,0.373576,0.526529
120,0.021223,0.000450,0.371038,0.373582,0.526529
130,0.021227,0.000450,0.371031,0.373589,0.526529
140,0.021241,0.000450,0.371023,0.373596,0.526528
150,0.021269,0.000450,0.371014,0.373603,0.526527
160,0.021319,0.000450,0.371002,0.373610,0.526524
170,0.021399,0.000450,0.370989,0.373617,0.526519
180,0.021519,0.000450,0.370973,0.373624,0.526512
190,0.021685,0.000451,0.370953,0.373630,0.526503
200,0.021906,0.000451,0.370929,0.373636,0.526491
210,0.022190,0.000451,0.370901,0.373641,0.526474
220,0.022980,0.000453,0.370829,0.373649,0.526430
230,0.023502,0.000453,0.370785,0.373652,0.526400
240,0.024116,0.000454,0.370733,0.373654,0.526366
250,0.024827,0.000456,0.370676,0.373655,0.526326
260,0.025644,0.000457,0.370611,0.373655,0.526279
270,0.026570,0.000458,0.370538,0.373653,0.526227
280,0.027610,0.000460,0.370457,0.373650,0.526168
290,0.028769,0.000462,0.370368,0.373646,0.526103
300,0.030043,0.000464,0.370271,0.373641,0.526031
310,0.031442,0.000467,0.370166,0.373635,0.525952
320,0.032968,0.000469,0.370052,0.373627,0.525866
330,0.034616,0.000472,0.369929,0.373617,0.525773
340,0.036393,0.000475,0.369797,0.373606,0.525673
350,0.040321,0.000482,0.369509,0.373580,0.525451
360,0.042472,0.000486,0.369352,0.373565,0.525330
370,0.044747,0.000490,0.369186,0.373548,0.525202
380,0.047149,0.000494,0.369012,0.373530,0.525066
390,0.049666,0.000499,0.368830,0.373511,0.524924
400,0.052305,0.000504,0.368639,0.373490,0.524776
410,0.055061,0.000509,0.368441,0.373468,0.524621
420,0.057930,0.000514,0.368235,0.373444,0.524459
430,0.060911,0.000520,0.368021,0.373418,0.524291
440,0.064000,0.000526,0.367801,0.373392,0.524117
450,0.067196,0.000532,0.367573,0.373364,0.523937
460,0.070496,0.000538,0.367338,0.373335,0.523752
470,0.073896,0.000545,0.367096,0.373305,0.523561
480,0.080982,0.000559,0.366594,0.373240,0.523163
490,0.084662,0.000567,0.366334,0.373206,0.522956
