Timestamp: Y2023m11d29_h14m47s15
10,0.015622,0.238435,0.357746,0.370865,0.515289
20,0.015622,0.238435,0.357746,0.370865,0.515289
30,0.015622,0.238435,0.357746,0.370865,0.515289
40,0.015622,0.238435,0.357746,0.370865,0.515289
50,0.015622,0.238435,0.357746,0.370865,0.515289
60,0.015622,0.238435,0.357746,0.370865,0.515289
70,0.015622,0.238435,0.357730,0.370880,0.515289
80,0.015622,0.238435,0.357659,0.370949,0.515289
90,0.015622,0.238435,0.357550,0.371054,0.515289
100,0.015622,0.238435,0.357458,0.371143,0.515289
110,0.015622,0.238434,0.357397,0.371202,0.515290
120,0.015623,0.238432,0.357354,0.371243,0.515290
130,0.015623,0.238430,0.357323,0.371274,0.515290
140,0.015623,0.238428,0.357299,0.371297,0.515290
150,0.015624,0.238424,0.357280,0.371315,0.515290
160,0.015625,0.238419,0.357265,0.371330,0.515290
170,0.015626,0.238414,0.357251,0.371344,0.515291
180,0.015627,0.238407,0.357240,0.371355,0.515291
190,0.015629,0.238392,0.357220,0.371375,0.515292
200,0.015631,0.238383,0.357213,0.371384,0.515293
210,0.015632,0.238373,0.357206,0.371391,0.515294
220,0.015634,0.238362,0.357200,0.371398,0.515294
230,0.015636,0.238351,0.357194,0.371404,0.515295
240,0.015638,0.238339,0.357190,0.371409,0.515296
250,0.015640,0.238327,0.357187,0.371414,0.515296
260,0.015642,0.238314,0.357184,0.371418,0.515297
270,0.015644,0.238301,0.357181,0.371421,0.515298
280,0.015647,0.238287,0.357180,0.371424,0.515299
290,0.015649,0.238274,0.357180,0.371425,0.515300
300,0.015651,0.238260,0.357180,0.371426,0.515301
310,0.015654,0.238245,0.357181,0.371427,0.515302
320,0.015659,0.238216,0.357145,0.371464,0.515303
330,0.015663,0.238202,0.357111,0.371498,0.515305
340,0.015673,0.238187,0.357070,0.371539,0.515306
350,0.015693,0.238173,0.357027,0.371583,0.515308
360,0.015728,0.238158,0.356981,0.371631,0.515311
370,0.015785,0.238144,0.356933,0.371682,0.515314
380,0.015872,0.238130,0.356884,0.371737,0.515320
390,0.015998,0.238116,0.356834,0.371795,0.515328
400,0.016170,0.238102,0.356783,0.371858,0.515338
410,0.016397,0.238088,0.356731,0.371927,0.515351
420,0.016687,0.238075,0.356678,0.372000,0.515367
430,0.017049,0.238062,0.356624,0.372080,0.515388
440,0.017489,0.238049,0.356569,0.372167,0.515412
450,0.018634,0.238025,0.356458,0.372362,0.515476
460,0.019351,0.238014,0.356401,0.372470,0.515515
470,0.020173,0.238002,0.356345,0.372587,0.515560
480,0.021104,0.237992,0.356288,0.372712,0.515612
490,0.022148,0.237982,0.356231,0.372845,0.515669
500,0.023308,0.237972,0.356174,0.372988,0.515732
510,0.024589,0.237963,0.356117,0.373139,0.515803
520,0.025992,0.237954,0.356060,0.373300,0.515879
530,0.027518,0.237946,0.356002,0.373470,0.515963
