Timestamp: Y2023m11d29_h13m16s39
10,0.023053,-0.058181,0.447666,0.270773,0.523185
20,0.023038,-0.058181,0.447667,0.270773,0.523186
30,0.023031,-0.058181,0.447667,0.270774,0.523186
40,0.023023,-0.058181,0.447667,0.270774,0.523187
50,0.023015,-0.058181,0.447667,0.270775,0.523187
60,0.023008,-0.058181,0.447667,0.270775,0.523188
70,0.023000,-0.058181,0.447668,0.270776,0.523188
80,0.022992,-0.058181,0.447668,0.270776,0.523188
90,0.022985,-0.058181,0.447668,0.270777,0.523189
100,0.022977,-0.058181,0.447668,0.270777,0.523189
110,0.022962,-0.058181,0.447668,0.270778,0.523190
120,0.022954,-0.058181,0.447674,0.270769,0.523191
130,0.022947,-0.058181,0.447718,0.270698,0.523191
140,0.022938,-0.058177,0.447806,0.270553,0.523192
150,0.022926,-0.058169,0.447922,0.270365,0.523193
160,0.022906,-0.058161,0.448053,0.270150,0.523194
170,0.022868,-0.058150,0.448192,0.269924,0.523197
180,0.022808,-0.058135,0.448335,0.269695,0.523201
190,0.022717,-0.058112,0.448481,0.269464,0.523208
200,0.022590,-0.058079,0.448628,0.269238,0.523217
210,0.022414,-0.058038,0.448776,0.269013,0.523229
220,0.022185,-0.057980,0.448928,0.268791,0.523245
230,0.021892,-0.057908,0.449084,0.268571,0.523265
240,0.021526,-0.057820,0.449246,0.268349,0.523291
250,0.020553,-0.057585,0.449596,0.267894,0.523358
260,0.019932,-0.057437,0.449788,0.267655,0.523401
270,0.019209,-0.057265,0.449995,0.267406,0.523451
280,0.018381,-0.057069,0.450216,0.267145,0.523508
290,0.017444,-0.056845,0.450453,0.266871,0.523573
300,0.016395,-0.056597,0.450708,0.266583,0.523646
310,0.015229,-0.056319,0.450982,0.266280,0.523726
320,0.013940,-0.056012,0.451273,0.265962,0.523816
330,0.012533,-0.055680,0.451583,0.265627,0.523913
340,0.011000,-0.055318,0.451910,0.265279,0.524019
350,0.009340,-0.054925,0.452257,0.264916,0.524134
