Timestamp: Y1970m01d01_h00m01s41
10,0.067451
20,0.065871
30,0.066049
40,0.063798
50,0.064002
60,0.063813
70,0.062336
80,0.060040
90,0.048694
100,0.023983
110,0.022562
120,0.093028
130,0.188306
140,0.312807
150,0.465783
160,0.647480
170,0.859924
180,1.101225
190,1.372917
200,1.674699
210,2.376518
220,2.762625
230,3.165934
240,3.582865
250,4.014030
260,4.460964
270,4.921769
280,5.397375
290,5.888171
300,6.393514
310,6.911360
320,7.443186
330,7.989296
340,8.547516
350,9.116834
360,9.697589
370,10.291720
380,10.900061
390,11.523690
400,12.159282
410,12.802532
420,13.456925
430,14.118076
440,14.788246
450,15.467589
460,16.151468
470,16.841801
480,18.244705
490,18.952948
500,19.665369
510,20.386368
520,21.117348
530,21.856964
540,22.603485
550,23.354790
560,24.112677
570,24.878515
580,25.651283
590,26.423893
600,27.191374
610,27.953527
620,28.711422
630,29.464495
640,30.209768
650,30.947672
660,31.677179
670,32.397572
680,33.108330
690,33.811195
700,34.501255
710,35.178814
720,35.847549
730,36.503017
740,37.143196
750,37.772381
760,38.386986
770,38.986912
780,40.142384
790,40.701782
800,41.247395
810,41.780407
820,42.298820
830,42.802094
840,43.290092
850,43.763371
860,44.223331
870,44.668045
880,45.098606
890,45.515068
900,45.916096
910,46.305717
920,46.678017
930,47.029770
940,47.371513
950,47.702042
960,48.020554
970,48.320328
980,48.605480
990,48.875969
1000,49.132393
1010,49.381805
1020,49.617256
1030,49.833603
1040,50.039188
1050,50.233482
1060,50.416718
1070,50.592697
1080,50.899498
1090,51.026333
1100,51.145206
1110,51.256794
1120,51.355801
1130,51.448769
1140,51.529308
1150,51.591694
1160,51.645359
1170,51.690243
1180,51.729099
1190,51.759567
1200,51.783871
1210,51.796574
1220,51.794403
1230,51.787846
1240,51.775753
1250,51.756184
1260,51.734615
1270,51.705830
1280,51.669464
1290,51.623684
1300,51.573425
1310,51.519157
1320,51.458015
1330,51.396317
1340,51.327122
1350,51.245453
1360,51.161701
1370,50.987778
1380,50.893139
1390,50.798622
1400,50.701195
1410,50.600636
1420,50.503540
1430,50.402805
1440,50.293118
1450,50.182327
1460,50.070663
1470,49.958298
1480,49.838436
1490,49.717800
1500,49.593010
1510,49.462151
1520,49.335701
1530,49.206078
1540,49.067886
1550,48.933430
1560,48.799438
1570,48.664444
1580,48.522289
1590,48.383099
1600,48.244389
1610,48.102337
1620,47.962738
1630,47.823959
1640,47.681587
1650,47.543495
1660,47.407051
1670,47.138844
1680,47.008606
1690,46.880363
1700,46.750145
1710,46.625797
1720,46.502731
1730,46.376450
1740,46.254681
1750,46.134518
1760,46.016174
1770,45.894619
1780,45.776184
1790,45.659191
1800,45.538658
1810,45.420753
1820,45.304512
1830,45.183842
1840,45.066540
1850,44.950577
1860,44.836636
1870,44.719322
1880,44.609314
1890,44.500607
1900,44.388935
1910,44.285339
1920,44.185463
1930,44.084267
1940,43.990936
1950,43.900356
1960,43.814159
1970,43.650688
1980,43.576550
1990,43.503082
2000,43.437153
2010,43.377811
2020,43.322330
2030,43.274368
2040,43.230431
2050,43.190811
2060,43.149761
2070,43.119240
2080,43.094799
2090,43.071018
2100,43.054256
2110,43.039192
2120,43.024399
2130,43.018311
2140,43.015469
2150,43.014633
2160,43.013866
2170,43.020126
2180,43.027618
2190,43.031418
2200,43.039246
2210,43.048031
2220,43.054482
2230,43.063560
2240,43.073105
2250,43.082558
2260,43.098595
2270,43.107944
2280,43.114101
2290,43.123344
2300,43.132614
2310,43.139690
2320,43.149662
2330,43.159744
2340,43.170002
2350,43.177483
2360,43.187042
2370,43.195328
2380,43.198898
2390,43.204723
2400,43.210686
2410,43.212467
2420,43.215942
2430,43.217735
2440,43.217911
2450,43.219555
2460,43.223003
2470,43.226536
2480,43.227688
2490,43.230423
2500,43.234058
2510,43.235313
2520,43.238434
2530,43.239632
2540,43.238853
2550,43.238655
2560,43.238773
2570,43.234795
2580,43.233383
2590,43.232166
2600,43.230545
2610,43.229809
2620,43.229527
2630,43.228931
2640,43.229443
2650,43.230293
2660,43.229027
2670,43.228027
2680,43.228729
2690,43.231094
2700,43.232567
2710,43.233662
2720,43.235111
2730,43.237900
2740,43.244938
2750,43.253822
2760,43.264980
2770,43.277050
2780,43.292213
2790,43.310413
2800,43.329544
2810,43.351379
2820,43.375378
2830,43.401848
2840,43.430336
2850,43.489704
2860,43.519531
2870,43.553951
2880,43.588364
2890,43.621223
2900,43.655613
2910,43.691788
2920,43.729214
2930,43.768238
2940,43.807892
2950,43.848076
2960,43.889362
2970,43.932140
2980,43.975010
2990,44.016689
3000,44.058765
3010,44.100468
3020,44.141827
3030,44.182667
3040,44.221889
3050,44.261089
3060,44.298965
3070,44.337288
3080,44.375370
3090,44.411530
3100,44.446663
3110,44.480064
3120,44.513210
3130,44.575535
3140,44.603432
3150,44.630692
3160,44.656673
3170,44.682438
3180,44.708622
3190,44.734032
3200,44.759983
3210,44.787834
3220,44.815983
3230,44.844070
3240,44.873581
3250,44.904472
3260,44.935047
3270,44.967129
3280,45.000858
3290,45.032700
3300,45.064541
3310,45.097206
3320,45.128544
3330,45.159321
3340,45.190037
3350,45.221012
3360,45.253578
3370,45.286953
3380,45.321785
3390,45.355053
3400,45.389061
3410,45.425335
3420,45.459782
3430,45.494503
3440,45.561924
3450,45.596077
3460,45.628651
3470,45.661125
3480,45.693981
3490,45.726009
3500,45.756851
3510,45.787285
3520,45.817158
3530,45.846729
3540,45.875008
3550,45.902130
3560,45.929829
3570,45.954388
3580,45.979984
3590,46.004597
3600,46.029064
3610,46.051872
3620,46.074009
3630,46.094101
3640,46.114212
3650,46.133469
3660,46.150013
3670,46.165325
3680,46.179054
3690,46.189426
3700,46.199287
3710,46.209846
3720,46.218952
3730,46.232475
3740,46.236378
3750,46.239517
3760,46.241596
3770,46.242615
3780,46.243237
3790,46.243774
3800,46.241520
3810,46.239635
3820,46.236752
3830,46.231377
3840,46.224998
3850,46.217804
3860,46.211624
3870,46.202316
3880,46.192184
3890,46.182919
3900,46.171028
3910,46.159130
3920,46.146725
3930,46.133633
3940,46.121246
3950,46.106945
3960,46.093208
3970,46.078365
