Timestamp: Y2023m12d06_h09m50s17
10,0.161031,-0.000000,-0.000000,-0.001876
20,0.161421,-0.000000,-0.000000,-0.001872
30,0.161805,-0.000000,-0.000000,-0.001872
40,0.162180,-0.000000,-0.000000,-0.001868
50,0.162548,-0.000000,-0.000000,-0.001868
60,0.162908,-0.000000,-0.000000,-0.001863
70,0.163259,-0.000000,-0.000000,-0.001863
80,0.163602,-0.000000,-0.000000,-0.001857
90,0.166410,-0.000000,-0.000000,-0.001857
100,0.178134,-0.000000,-0.000000,-0.001111
110,0.250217,-0.000000,-0.000000,0.000513
120,0.319128,-0.000000,-0.000000,0.000513
130,0.414441,-0.000000,-0.000000,0.001906
140,0.538975,-0.000000,-0.000000,0.001906
150,0.695250,-0.000000,-0.000000,0.003022
160,0.885343,-0.000000,-0.000000,0.003022
170,1.111619,0.000000,-0.000000,0.004065
180,1.376837,0.000000,-0.000000,0.004065
190,1.683563,0.000000,-0.000000,0.004608
200,2.034221,0.000000,-0.000000,0.004608
210,2.429008,0.000000,-0.000000,0.004508
220,2.858545,0.000000,-0.000000,0.004508
230,3.315125,0.000000,-0.000000,0.004311
240,3.794310,0.000000,-0.000000,0.004311
250,4.293469,0.000000,-0.000000,0.004156
260,4.810992,0.000000,-0.000000,0.004156
270,5.345861,0.000000,-0.000000,0.004072
280,5.897394,0.000000,-0.000000,0.004072
290,6.465104,0.000000,-0.000000,0.004067
300,7.048613,0.000000,-0.000000,0.004067
310,7.647614,0.000000,-0.000000,0.004156
320,8.261837,0.000000,-0.000000,0.004156
330,8.891026,0.000000,-0.000000,0.004347
340,9.534948,0.000000,-0.000000,0.004347
350,10.193375,0.000000,-0.000000,0.004638
360,10.866077,0.000000,-0.000000,0.004638
370,11.552828,0.000000,-0.000000,0.005025
380,12.253415,0.000000,-0.000000,0.005025
390,12.967606,0.000000,-0.000000,0.005504
400,13.695188,0.000000,-0.000000,0.005504
410,14.435942,0.000000,-0.000000,0.006072
420,15.189648,0.000000,-0.000000,0.006072
430,15.956086,0.000000,-0.000000,0.006723
440,16.735046,0.000000,-0.000000,0.006723
450,17.526310,0.000000,-0.000000,0.007455
460,18.329668,0.000000,-0.000000,0.007455
470,19.144894,0.000000,0.000000,0.008263
480,19.971788,0.000000,0.000000,0.008263
490,20.810139,0.000000,0.000000,0.009143
500,21.659733,0.000000,0.000000,0.009143
510,22.520357,0.000000,0.000000,0.010091
520,23.391813,0.000000,0.000000,0.010091
530,24.273643,0.000000,0.000000,0.011102
540,25.162863,0.000000,0.000000,0.011102
550,26.054729,0.000000,0.000000,0.012122
560,26.945690,0.000000,0.000000,0.012122
570,27.833267,0.000000,0.000000,0.012996
580,28.715639,0.000000,0.000000,0.012996
590,29.591391,0.000000,0.000000,0.013688
600,30.459364,0.000000,0.000000,0.013688
610,31.318542,0.000000,0.000000,0.014370
620,32.168049,0.000000,0.000000,0.014370
630,33.007069,0.000000,0.000000,0.015214
640,33.834866,0.000000,0.000000,0.015214
650,34.650944,0.000000,0.000000,0.016307
660,35.454906,0.000000,0.000000,0.016307
670,36.246296,0.000000,0.000000,0.017494
680,37.024597,0.000000,0.000000,0.017494
690,37.789192,0.000000,0.000000,0.018633
700,38.539276,0.000000,0.000000,0.018633
710,39.274166,0.000000,0.000000,0.019589
720,39.993279,0.000000,0.000000,0.019589
730,40.696091,0.000000,0.000000,0.020244
740,41.382172,0.000000,0.000000,0.020244
750,42.051105,0.000000,0.000000,0.020665
760,42.702560,0.000000,0.000000,0.020665
770,43.336216,0.000000,0.000000,0.020959
780,43.951790,0.000000,-0.000000,0.020959
790,44.549026,0.000000,-0.000000,0.021207
800,45.127689,0.000000,-0.000000,0.021207
810,46.228531,0.000000,-0.000000,0.021459
820,46.750385,0.000000,-0.000000,0.021748
830,47.253033,0.000000,-0.000000,0.021748
840,47.736473,0.000000,-0.000000,0.022083
850,48.200703,0.000000,-0.000000,0.022083
860,48.645733,0.000000,-0.000000,0.022389
870,49.071552,0.000000,-0.000000,0.022389
880,49.478096,0.000000,-0.000000,0.022606
890,49.865265,0.000000,-0.000000,0.022606
900,50.233055,0.000000,-0.000000,0.022655
910,50.581497,0.000000,-0.000000,0.022655
920,50.910713,0.000000,-0.000000,0.022510
930,51.220795,0.000000,-0.000000,0.022510
940,51.511906,0.000000,-0.000000,0.022217
950,51.784222,0.000000,-0.000000,0.022217
960,52.037933,-0.000000,-0.000000,0.021830
970,52.273239,-0.000000,-0.000000,0.021830
980,52.490356,-0.000000,-0.000000,0.021390
990,52.689564,-0.000000,-0.000000,0.021390
1000,52.871086,-0.000000,-0.000000,0.020929
1010,53.035213,-0.000000,-0.000000,0.020929
1020,53.182220,-0.000000,-0.000000,0.020470
1030,53.312405,0.000000,-0.000000,0.020470
1040,53.426098,0.000000,-0.000000,0.020035
1050,53.523602,0.000000,-0.000000,0.020035
1060,53.605263,0.000000,-0.000000,0.019641
1070,53.671429,0.000000,-0.000000,0.019641
1080,53.722450,0.000000,-0.000000,0.019304
1090,53.758694,0.000000,-0.000000,0.019304
1100,53.780518,0.000000,-0.000000,0.019037
1110,53.788326,0.000000,-0.000000,0.019037
1120,53.782497,0.000000,-0.000000,0.018852
1130,53.763409,0.000000,-0.000000,0.018852
1140,53.731487,0.000000,-0.000000,0.018762
1150,53.687126,0.000000,-0.000000,0.018762
1160,53.630737,0.000000,-0.000000,0.018777
1170,53.562733,0.000000,-0.000000,0.018777
1180,53.483524,0.000000,-0.000000,0.018908
1190,53.393528,0.000000,-0.000000,0.018908
1200,53.293148,0.000000,-0.000000,0.019163
1210,53.182686,0.000000,-0.000000,0.019163
1220,53.062481,0.000000,-0.000000,0.019498
1230,52.932919,0.000000,-0.000000,0.019498
1240,52.794380,0.000000,-0.000000,0.019844
1250,52.647274,0.000000,0.000000,0.019844
1260,52.492012,0.000000,0.000000,0.020190
1270,52.329090,0.000000,0.000000,0.020190
1280,52.158966,0.000000,0.000000,0.020507
1290,51.982113,0.000000,0.000000,0.020507
1300,51.798962,0.000000,0.000000,0.020740
1310,51.609928,0.000000,0.000000,0.020740
1320,51.415447,0.000000,0.000000,0.020889
1330,51.215931,0.000000,0.000000,0.020889
1340,51.011795,0.000000,0.000000,0.020980
1350,50.803444,0.000000,0.000000,0.020980
1360,50.591267,0.000000,0.000000,0.021035
1370,50.375664,0.000000,0.000000,0.021035
1380,50.157001,0.000000,0.000000,0.021075
1390,49.935692,0.000000,0.000000,0.021075
1400,49.712090,0.000000,0.000000,0.021119
1410,49.486549,0.000000,0.000000,0.021119
1420,49.259453,0.000000,0.000000,0.021181
1430,49.031151,0.000000,0.000000,0.021181
1440,48.801971,0.000000,0.000000,0.021275
1450,48.572273,0.000000,0.000000,0.021275
1460,48.342354,0.000000,0.000000,0.021414
1470,48.112560,0.000000,0.000000,0.021414
1480,47.883202,0.000000,0.000000,0.021607
1490,47.654568,0.000000,0.000000,0.021607
1500,47.426960,0.000000,0.000000,0.021861
1510,46.975967,0.000000,0.000000,0.022180
1520,46.753128,0.000000,0.000000,0.022180
1530,46.532394,0.000000,0.000000,0.022568
1540,46.314022,0.000000,0.000000,0.022568
1550,46.098232,0.000000,0.000000,0.023023
1560,45.885170,0.000000,0.000000,0.023023
1570,45.674969,0.000000,0.000000,0.023499
1580,45.467812,0.000000,0.000000,0.023499
1590,45.263855,0.000000,0.000000,0.023917
1600,45.063286,0.000000,0.000000,0.023917
1610,44.866276,0.000000,0.000000,0.024264
1620,44.673008,0.000000,0.000000,0.024264
1630,44.483616,0.000000,0.000000,0.024553
1640,44.298275,0.000000,0.000000,0.024553
1650,44.117130,0.000000,0.000000,0.024799
1660,43.940319,0.000000,0.000000,0.024799
1670,43.767975,0.000000,0.000000,0.025011
1680,43.600220,0.000000,0.000000,0.025011
1690,43.437241,0.000000,0.000000,0.025190
1700,43.279205,0.000000,0.000000,0.025190
1710,43.126232,0.000000,0.000000,0.025282
1720,42.978439,0.000000,0.000000,0.025282
1730,42.835888,0.000000,0.000000,0.025261
1740,42.698677,0.000000,0.000000,0.025261
1750,42.566860,0.000000,0.000000,0.025145
