Timestamp: Y2023m12d01_h08m46s39
10,0.231305
20,0.235720
30,0.240056
40,0.244315
50,0.248495
60,0.252596
70,0.256618
80,0.260561
90,0.264423
100,0.268205
110,0.271906
120,0.275527
130,0.279066
140,0.282523
150,0.285898
160,0.289191
170,0.292400
180,0.295526
190,0.298569
200,0.301527
210,0.304401
220,0.307189
230,0.309892
240,0.312509
250,0.315039
260,0.317481
270,0.319836
280,0.322099
290,0.324267
300,0.326334
310,0.328296
320,0.330150
330,0.331891
340,0.333523
350,0.335042
360,0.336128
370,0.336283
380,0.334990
390,0.331780
400,0.326243
410,0.318045
420,0.306939
430,0.292765
440,0.275445
450,0.254952
460,0.231304
470,0.204535
480,0.174708
490,0.141885
500,0.106156
510,0.067609
520,0.026359
530,0.017489
540,0.063804
550,0.112473
560,0.163359
570,0.216346
580,0.271290
590,0.328074
600,0.386552
610,0.446607
620,0.508096
630,0.570904
640,0.699968
650,0.765995
660,0.832878
670,0.900513
680,0.968809
690,1.037680
700,1.107046
710,1.176835
720,1.246979
730,1.317423
740,1.388109
750,1.458994
760,1.530029
770,1.601182
780,1.672415
790,1.743703
800,1.815016
810,1.886335
820,1.957636
830,2.028908
840,2.100130
850,2.171294
860,2.242385
870,2.313399
880,2.384320
890,2.455151
900,2.525877
910,2.596500
920,2.667010
930,2.737409
940,2.807689
950,2.877852
960,2.947891
970,3.017810
980,3.087601
990,3.157397
1000,3.228255
1010,3.298813
1020,3.367607
1030,3.433827
1040,3.496935
1050,3.556385
1060,3.611567
1070,3.661923
1080,3.706977
1090,3.746469
1100,3.780264
1110,3.808398
1120,3.830985
1130,3.848229
1140,3.860377
1150,3.867713
1160,3.870525
1170,3.869095
1180,3.863691
1190,3.854567
1200,3.841959
1210,3.826060
1220,3.806787
1230,3.784749
1240,3.760823
1250,3.735914
1260,3.710800
1270,3.686232
1280,3.663040
1290,3.642027
1300,3.623851
1310,3.609029
1320,3.597944
1330,3.590854
1340,3.589075
1350,3.594356
1360,3.603633
1370,3.616782
1380,3.633668
1390,3.654151
1400,3.678085
1410,3.705335
1420,3.735751
1430,3.769203
1440,3.805532
1450,3.844600
1460,3.886239
1470,3.930306
1480,3.976634
1490,4.025090
1500,4.075509
1510,4.127762
1520,4.181688
1530,4.237160
1540,4.294024
1550,4.352160
1560,4.411423
1570,4.471701
1580,4.532866
1590,4.594815
1600,4.657439
1610,4.720646
1620,4.784344
1630,4.848454
1640,4.912902
1650,4.977620
1660,5.042550
1670,5.107635
1680,5.172830
1690,5.238089
1700,5.303378
1710,5.368659
1720,5.433910
1730,5.499098
1740,5.564207
1750,5.629212
1760,5.694103
1770,5.758860
1780,5.823476
1790,5.887936
1800,5.952237
1810,6.016365
1820,6.080319
1830,6.144091
1840,6.207680
1850,6.271078
1860,6.334288
1870,6.397301
1880,6.460122
1890,6.522744
1900,6.585170
1910,6.647395
1920,6.709423
1930,6.771249
1940,6.832877
1950,6.955529
1960,7.016553
1970,7.077378
1980,7.138000
1990,7.198423
2000,7.258643
2010,7.318664
2020,7.378482
2030,7.438100
2040,7.497516
2050,7.556731
2060,7.615744
2070,7.674549
2080,7.733130
2090,7.791461
2100,7.849502
2110,7.907200
2120,7.964492
2130,8.021309
2140,8.077569
2150,8.133196
2160,8.188104
2170,8.242216
2180,8.295452
2190,8.347746
2200,8.399024
2210,8.449234
2220,8.498317
2230,8.546234
2240,8.592943
2250,8.638420
2260,8.682636
2270,8.725585
2280,8.767251
2290,8.807640
2300,8.846749
