Timestamp: Y2023m12d01_h12m59s14
10,0.357995
20,0.362307
30,0.366509
40,0.370600
50,0.374580
60,0.378445
70,0.382193
80,0.385817
90,0.389311
100,0.392672
110,0.395895
120,0.398975
130,0.401911
140,0.404698
150,0.407336
160,0.409821
170,0.412154
180,0.414332
190,0.416356
200,0.418226
210,0.419943
220,0.421508
230,0.422924
240,0.424193
250,0.425317
260,0.426300
270,0.427144
280,0.427855
290,0.428408
300,0.428513
310,0.427700
320,0.425459
330,0.421322
340,0.414879
350,0.405800
360,0.393842
370,0.378852
380,0.360755
390,0.339526
400,0.287758
410,0.257313
420,0.223908
430,0.187632
440,0.148571
450,0.106846
460,0.062558
470,0.015840
480,0.033202
490,0.084431
500,0.137734
510,0.192968
520,0.250016
530,0.308734
540,0.369004
550,0.430685
560,0.493665
570,0.557810
580,0.623015
590,0.689159
600,0.756144
610,0.823868
620,0.892241
630,0.961178
640,1.030601
650,1.100440
660,1.170628
670,1.241109
680,1.311829
690,1.382743
700,1.453806
710,1.524986
720,1.596244
730,1.667557
740,1.738894
750,1.810239
760,1.881567
770,1.952867
780,2.024117
790,2.095313
800,2.166437
810,2.237486
820,2.308446
830,2.379317
840,2.450086
850,2.520756
860,2.591314
870,2.661765
880,2.732098
890,2.802319
900,2.872418
910,2.942400
920,3.012257
930,3.081994
940,3.151603
950,3.290446
960,3.359678
970,3.428778
980,3.497752
990,3.566594
1000,3.635307
1010,3.703886
1020,3.772335
1030,3.840649
1040,3.908830
1050,3.976875
1060,4.044786
1070,4.112558
1080,4.180195
1090,4.247693
1100,4.315052
1110,4.382270
1120,4.449347
1130,4.516282
1140,4.583074
1150,4.649722
1160,4.716225
1170,4.782581
1180,4.848792
1190,4.914852
1200,4.980764
1210,5.046525
1220,5.112135
1230,5.177592
1240,5.242896
1250,5.308044
1260,5.373038
1270,5.437874
1280,5.502553
1290,5.567072
1300,5.631431
1310,5.695628
1320,5.759664
1330,5.823535
1340,5.887244
1350,5.950786
1360,6.014162
1370,6.077369
1380,6.140409
1390,6.203279
1400,6.265978
1410,6.328506
1420,6.390862
1430,6.453043
1440,6.515050
1450,6.576882
1460,6.638537
1470,6.700015
1480,6.761315
1490,6.822435
1500,6.944135
1510,7.004713
1520,7.065107
1530,7.125319
1540,7.185345
1550,7.245187
1560,7.304842
1570,7.364312
1580,7.423593
1590,7.482686
1600,7.541589
1610,7.600296
1620,7.658789
1630,7.717041
1640,7.775012
1650,7.832647
1660,7.889884
1670,7.946651
1680,8.002868
1690,8.058455
1700,8.113329
1710,8.167414
1720,8.220629
1730,8.272904
1740,8.324171
1750,8.374375
1760,8.423458
1770,8.471381
1780,8.518101
1790,8.563596
1800,8.607837
1810,8.650815
1820,8.692516
1830,8.732947
1840,8.772101
1850,8.809998
1860,8.846641
1870,8.882054
1880,8.916255
1890,8.949272
1900,8.981128
1910,9.011854
1920,9.041477
1930,9.070030
1940,9.097545
1950,9.124054
1960,9.149591
1970,9.174190
1980,9.197881
1990,9.220701
2000,9.242679
2010,9.263847
2020,9.284237
2030,9.303878
2040,9.322800
2050,9.341031
2060,9.375533
2070,9.391855
2080,9.407591
2090,9.422763
2100,9.437395
2110,9.451509
2120,9.465127
2130,9.478268
2140,9.490950
2150,9.503192
2160,9.515011
2170,9.526424
2180,9.537447
2190,9.548094
2200,9.558378
2210,9.568316
2220,9.577920
2230,9.587201
2240,9.596173
2250,9.604847
2260,9.613232
2270,9.621340
2280,9.629181
2290,9.636764
2300,9.644096
2310,9.651190
2320,9.658051
2330,9.664688
2340,9.671108
2350,9.677321
2360,9.683331
2370,9.689148
2380,9.694776
2390,9.700221
2400,9.705490
2410,9.710588
2420,9.715524
2430,9.720300
2440,9.724923
2450,9.729396
2460,9.733726
2470,9.737916
2480,9.741972
2490,9.745898
2500,9.749698
2510,9.753376
2520,9.756937
2530,9.760385
2540,9.763721
2550,9.766951
2560,9.770079
2570,9.773108
2580,9.778877
2590,9.781627
2600,9.784289
2610,9.786867
2620,9.789364
2630,9.791781
2640,9.794125
2650,9.796393
2660,9.798591
2670,9.800720
2680,9.802783
2690,9.804782
2700,9.806720
2710,9.808597
2720,9.810416
2730,9.812180
2740,9.813889
2750,9.815546
2760,9.817153
2770,9.818711
2780,9.820224
2790,9.821691
2800,9.823112
2810,9.824491
2820,9.825829
2830,9.827126
2840,9.828384
2850,9.829607
2860,9.830793
2870,9.831945
2880,9.833063
2890,9.834148
2900,9.835201
2910,9.836224
2920,9.837219
2930,9.838185
2940,9.839125
2950,9.840037
2960,9.840924
2970,9.841786
2980,9.842625
2990,9.843439
3000,9.844232
3010,9.845002
3020,9.845753
3030,9.846482
3040,9.847193
3050,9.847885
3060,9.848558
3070,9.849215
3080,9.849854
3090,9.850477
3100,9.851083
3110,9.851672
3120,9.852249
3130,9.853359
3140,9.853893
3150,9.854414
3160,9.854923
3170,9.855419
3180,9.855904
3190,9.856377
3200,9.856838
3210,9.857289
3220,9.857731
3230,9.858162
3240,9.858582
3250,9.858994
3260,9.859397
3270,9.859791
3280,9.860176
3290,9.860554
3300,9.860924
3310,9.861286
3320,9.861641
3330,9.861988
3340,9.862328
3350,9.862661
3360,9.862988
3370,9.863308
3380,9.863623
3390,9.863931
3400,9.864233
3410,9.864530
3420,9.864821
3430,9.865108
3440,9.865390
3450,9.865666
3460,9.865938
3470,9.866205
3480,9.866467
3490,9.866726
3500,9.866980
3510,9.867229
3520,9.867476
3530,9.867718
3540,9.867956
3550,9.868192
3560,9.868423
3570,9.868652
3580,9.868877
3590,9.869100
3600,9.869319
3610,9.869535
3620,9.869749
3630,9.869959
3640,9.870167
3650,9.870373
3660,9.870575
3670,9.870775
3680,9.871169
3690,9.871363
3700,9.871553
3710,9.871743
3720,9.871930
3730,9.872115
3740,9.872298
3750,9.872480
3760,9.872660
3770,9.872838
3780,9.873013
3790,9.873189
3800,9.873362
3810,9.873533
3820,9.873704
3830,9.873872
3840,9.874040
3850,9.874205
3860,9.874369
3870,9.874533
3880,9.874694
3890,9.874854
3900,9.875014
3910,9.875173
3920,9.875329
3930,9.875485
3940,9.875642
3950,9.875794
3960,9.875947
3970,9.876100
3980,9.876252
3990,9.876401
4000,9.876550
4010,9.876698
4020,9.876847
4030,9.876993
4040,9.877138
4050,9.877283
4060,9.877428
4070,9.877573
4080,9.877715
4090,9.877856
4100,9.877997
4110,9.878139
4120,9.878280
4130,9.878420
4140,9.878557
4150,9.878695
4160,9.878832
4170,9.878969
4180,9.879107
4190,9.879244
4200,9.879379
4210,9.879513
4220,9.879780
4230,9.879913
4240,9.880047
4250,9.880180
4260,9.880314
4270,9.880445
4280,9.880574
4290,9.880704
4300,9.880834
4310,9.880963
4320,9.881093
4330,9.881223
4340,9.881352
4350,9.881482
4360,9.881610
4370,9.881736
4380,9.881862
4390,9.881988
4400,9.882113
4410,9.882239
4420,9.882365
4430,9.882491
4440,9.882617
4450,9.882743
4460,9.882869
4470,9.882995
4480,9.883118
4490,9.883240
4500,9.883362
4510,9.883484
4520,9.883606
4530,9.883728
4540,9.883850
4550,9.883972
4560,9.884094
4570,9.884216
4580,9.884338
4590,9.884460
4600,9.884583
4610,9.884705
4620,9.884825
4630,9.884943
4640,9.885061
4650,9.885180
4660,9.885298
4670,9.885416
4680,9.885534
4690,9.885653
4700,9.885771
4710,9.885889
4720,9.886007
4730,9.886126
4740,9.886244
4750,9.886362
4760,9.886599
4770,9.886717
4780,9.886835
4790,9.886953
4800,9.887070
4810,9.887184
4820,9.887299
4830,9.887413
4840,9.887527
4850,9.887642
4860,9.887756
4870,9.887871
4880,9.887985
4890,9.888100
4900,9.888214
4910,9.888329
4920,9.888443
4930,9.888557
4940,9.888672
4950,9.888786
4960,9.888901
4970,9.889015
4980,9.889130
4990,9.889244
5000,9.889359
5010,9.889473
5020,9.889587
5030,9.889699
5040,9.889810
5050,9.889920
5060,9.890031
5070,9.890141
5080,9.890252
5090,9.890363
5100,9.890473
5110,9.890584
5120,9.890695
5130,9.890805
5140,9.890916
5150,9.891026
5160,9.891137
5170,9.891248
5180,9.891358
5190,9.891469
5200,9.891580
5210,9.891690
5220,9.891801
5230,9.891912
5240,9.892022
5250,9.892133
5260,9.892243
5270,9.892354
